Time,Open,High,Low,Close,Volume
10/5/2017 2:00:00 AM,1273.74,1273.96,1273.14,1273.71,1512
10/5/2017 2:15:00 AM,1273.73,1274.76,1273.69,1274.51,910
10/5/2017 2:30:00 AM,1274.5,1274.55,1274.17,1274.32,743
10/5/2017 2:45:00 AM,1274.31,1274.83,1274.21,1274.64,638
10/5/2017 3:00:00 AM,1274.65,1274.66,1274.4,1274.52,368
10/5/2017 3:15:00 AM,1274.54,1274.54,1274.16,1274.22,334
10/5/2017 3:30:00 AM,1274.21,1274.4,1274.19,1274.32,214
10/5/2017 3:45:00 AM,1274.31,1274.58,1274.27,1274.48,409
10/5/2017 4:00:00 AM,1274.49,1274.57,1274.27,1274.36,594
10/5/2017 4:15:00 AM,1274.37,1274.54,1274.28,1274.48,436
10/5/2017 4:30:00 AM,1274.45,1274.57,1274.45,1274.5,411
10/5/2017 4:45:00 AM,1274.49,1275.09,1274.44,1275.01,862
10/5/2017 5:00:00 AM,1275,1275.41,1274.99,1275.3,1042
10/5/2017 5:15:00 AM,1275.31,1275.64,1274.95,1275.14,923
10/5/2017 5:30:00 AM,1275.15,1275.24,1275,1275.14,613
10/5/2017 5:45:00 AM,1275.13,1275.22,1274.85,1275.02,443
10/5/2017 6:00:00 AM,1275.01,1275.05,1273.61,1273.9,1825
10/5/2017 6:15:00 AM,1273.92,1274.23,1273.34,1273.44,1380
10/5/2017 6:30:00 AM,1273.42,1274.56,1273.42,1274.42,1097
10/5/2017 6:45:00 AM,1274.43,1274.95,1274.22,1274.93,1567
10/5/2017 7:00:00 AM,1274.91,1276.21,1274.35,1275.39,2988
10/5/2017 7:15:00 AM,1275.28,1275.88,1274.91,1275.79,1936
10/5/2017 7:30:00 AM,1275.78,1276.23,1275.04,1275.65,1806
10/5/2017 7:45:00 AM,1275.64,1275.78,1275.1,1275.37,1280
10/5/2017 8:00:00 AM,1275.38,1275.98,1275.29,1275.84,1365
10/5/2017 8:15:00 AM,1275.82,1277.51,1275.74,1276.78,1589
10/5/2017 8:30:00 AM,1276.77,1277.18,1276.39,1277.07,1181
10/5/2017 8:45:00 AM,1277.08,1278.77,1277.06,1278.47,1834
10/5/2017 9:00:00 AM,1278.48,1278.99,1277.79,1277.79,1651
10/5/2017 9:15:00 AM,1277.8,1278.38,1277.78,1278.27,1490
10/5/2017 9:30:00 AM,1278.28,1278.82,1278.01,1278.27,1387
10/5/2017 9:45:00 AM,1278.3,1278.3,1277.7,1277.79,1112
10/5/2017 10:00:00 AM,1277.8,1278.31,1277.67,1278.07,1287
10/5/2017 10:15:00 AM,1278.06,1278.39,1277.96,1278.37,1125
10/5/2017 10:30:00 AM,1278.38,1278.62,1278.18,1278.2,1208
10/5/2017 10:45:00 AM,1278.25,1278.61,1278.16,1278.61,1021
10/5/2017 11:00:00 AM,1278.62,1278.92,1278.29,1278.39,1926
10/5/2017 11:15:00 AM,1278.43,1278.69,1277.92,1277.97,1710
10/5/2017 11:30:00 AM,1277.98,1278.13,1277.02,1277.14,1620
10/5/2017 11:45:00 AM,1277.16,1277.43,1276.71,1276.75,1583
10/5/2017 12:00:00 PM,1276.73,1278.37,1276.71,1278.37,2192
10/5/2017 12:15:00 PM,1278.46,1278.89,1277.1,1277.48,2489
10/5/2017 12:30:00 PM,1277.39,1277.39,1275.8,1276.55,3218
10/5/2017 12:45:00 PM,1276.53,1277.44,1276.08,1276.86,2816
